Bateria_Num,Pt,Time,Freq,Zreal,Zimag,Zsig,Zmod,Zphz,Idc,Vdc,IERange,Imod,Vmod,Temp
19,41,87,0.7927448,0.2440694,-0.0042478,1,0.2441063,-0.997067,-5.16241E-005,3.942093,11,0.0500002,0.0121964,1475.853
19,42,95,0.6290258,0.245316,-0.0047171,1,0.2453613,-1.101576,-5.200728E-005,3.942097,11,0.0499946,0.0122608,1475.944
19,43,103,0.4988825,0.2491305,-0.0052368,1,0.2491855,-1.204189,-5.175571E-005,3.942098,11,0.0499949,0.0124541,1474.764
19,44,115,0.3985969,0.2513118,-0.00592,1,0.2513815,-1.349426,2.045448E-005,3.942107,11,0.049995,0.0125653,1474.855
19,45,126,0.316723,0.2534796,-0.0065316,1,0.2535638,-1.476051,1.996248E-005,3.94212,11,0.0499979,0.012676,1474.946
19,46,141,0.2514753,0.2509136,-0.0073566,1,0.2510215,-1.679392,1.898209E-005,3.942115,11,0.0499992,0.0125498,1475.309
19,47,162,0.1999787,0.2506022,-0.0083159,1,0.2507401,-1.90059,1.779836E-005,3.942107,11,0.05,0.0125364,1475.309
19,48,189,0.1587906,0.2492186,-0.0092007,1,0.2493884,-2.114305,1.70733E-005,3.94213,11,0.0500009,0.0124692,1475.581
19,49,220,0.1260081,0.2514534,-0.0104109,1,0.2516689,-2.370866,1.57771E-005,3.94225,11,0.050001,0.0125834,1476.027
19,50,251,0.1001603,0.2527743,-0.0117195,1,0.2530458,-2.654538,1.441772E-005,3.942416,11,0.0500014,0.0126525,1474.946
20,0,4,10019.53,0.201654,-0.0013729,1,0.2016587,-0.3900678,-2.290484E-005,4.003929,11,0.0456533,0.0092064,1476.307
20,1,6,7928.241,0.202384,-0.0029152,1,0.202405,-0.8252524,-0.0002142,4.003793,11,0.0623821,0.0126264,1476.217
20,2,7,6307.871,0.2030328,-0.0042212,1,0.2030767,-1.191044,-0.0001293,4.003812,11,0.0745621,0.0151418,1478.578
20,3,9,5034.722,0.2029861,-0.005366,1,0.203057,-1.514269,-1.539462E-005,4.003894,11,0.0566378,0.0114581,1477.215
20,4,10,3993.056,0.203999,-0.0064111,1,0.2040998,-1.800038,-1.823931E-005,4.00387,11,0.0591888,0.0120581,1478.578
20,5,12,3144.055,0.2051409,-0.007357,1,0.2052728,-2.053933,2.581364E-005,4.003915,11,0.0568567,0.0116602,1476.307
20,6,13,2519.531,0.2064968,-0.0081724,1,0.2066585,-2.266374,2.407969E-005,4.003919,11,0.0547954,0.0113181,1478.578
20,7,15,2000.762,0.206481,-0.0089572,1,0.2066752,-2.483943,2.323459E-005,4.003923,11,0.0537983,0.0111155,1476.307
20,8,16,1580.669,0.2074077,-0.0097261,1,0.2076356,-2.684848,2.277963E-005,4.003915,11,0.0526617,0.0109326,1478.578
20,9,18,1253.634,0.2103962,-0.0104357,1,0.2106548,-2.839556,2.100866E-005,4.003922,11,0.051864,0.0109243,1478.215
20,10,19,1000.702,0.211945,-0.0110778,1,0.2122343,-2.991965,-1.76155E-005,4.003868,11,0.0511357,0.0108521,1478.578
20,11,21,790.0281,0.2137302,-0.0117053,1,0.2140505,-3.134763,-1.645036E-005,4.003875,11,0.0508139,0.0108763,1476.398
20,12,22,628.811,0.217015,-0.0122628,1,0.2173612,-3.234164,2.197071E-005,4.003915,11,0.0504724,0.0109705,1478.669
20,13,23,502.2321,0.2195497,-0.0127977,1,0.2199224,-3.336041,2.007472E-005,4.003915,11,0.0479818,0.0106626,1477.124
20,14,25,400.1524,0.2221581,-0.0132315,1,0.2225518,-3.408458,2.069204E-005,4.003921,11,0.0516503,0.011558,1478.669
20,15,26,315.5048,0.2232068,-0.0135679,1,0.2236188,-3.478508,2.066069E-005,4.003916,11,0.0506875,0.0113672,1478.669
20,16,28,252.0161,0.2249177,-0.0137855,1,0.2253398,-3.507338,-2.001218E-005,4.003905,11,0.0502139,0.0113334,1476.851
20,17,29,200.3205,0.2267728,-0.0139263,1,0.2272,-3.514158,-1.812761E-005,4.00392,11,0.0500604,0.0113842,1478.669
20,18,31,158.0056,0.2300748,-0.0138651,1,0.2304922,-3.448676,-1.82238E-005,4.003923,11,0.0498197,0.0114892,1477.306
20,19,32,125.558,0.2331214,-0.0136971,1,0.2335234,-3.362552,2.058523E-005,4.003915,11,0.0495989,0.0115863,1478.669
20,20,33,99.734,0.2356477,-0.013313,1,0.2360235,-3.233514,-1.926256E-005,4.003907,11,0.0489611,0.0115583,1477.487
20,21,35,79.44915,0.2381127,-0.0127862,1,0.2384557,-3.073715,7.128605E-006,4.003912,11,0.0511435,0.012197,1478.124
20,22,36,62.91946,0.2401282,-0.0120633,1,0.2404311,-2.875946,-3.431582E-005,4.003906,11,0.0500058,0.0120239,1478.76
20,23,38,49.86702,0.2416598,-0.0111946,1,0.2419189,-2.652267,7.430572E-006,4.003915,11,0.0500246,0.0121025,1477.578
20,24,39,38.42213,0.2440724,-0.0101027,1,0.2442814,-2.370242,7.00029E-006,4.003906,11,0.0500037,0.0122153,1478.671
20,25,41,31.25,0.2456871,-0.0092006,1,0.2458593,-2.144638,7.386421E-006,4.003914,11,0.0500009,0.0122934,1478.305
20,26,42,24.93351,0.2453732,-0.0081562,1,0.2455088,-1.903804,7.23232E-006,4.003914,11,0.0500026,0.0122762,1477.487
20,27,44,20.03205,0.2454492,-0.0072097,1,0.245555,-1.682482,-3.180528E-005,4.003903,11,0.0500015,0.0122782,1478.124
20,28,45,15.625,0.2463912,-0.0062509,1,0.2464704,-1.45328,6.72496E-006,4.00391,11,0.0499999,0.0123236,1477.487
20,29,47,12.46675,0.2484541,-0.0055086,1,0.2485151,-1.270134,6.789294E-006,4.003913,11,0.0499992,0.0124256,1478.76
20,30,49,9.9734,0.2505231,-0.0048549,1,0.2505701,-1.110197,6.909941E-006,4.003914,11,0.0500008,0.0125287,1477.397
20,31,51,7.971939,0.2506729,-0.0043326,1,0.2507103,-0.990203,7.040198E-006,4.003922,11,0.0500004,0.0125356,1477.487
20,32,53,6.351626,0.2499879,-0.0039211,1,0.2500187,-0.8986284,6.763246E-006,4.003924,11,0.0499997,0.0125009,1477.397
20,33,55,5.013369,0.2505845,-0.0036108,1,0.2506105,-0.8255484,-3.114848E-005,4.003918,11,0.050001,0.0125308,1477.578
20,34,57,3.985969,0.2511245,-0.0034125,1,0.2511477,-0.7785406,6.594613E-006,4.003926,11,0.0499994,0.0125572,1477.487
20,35,60,3.175813,0.2517026,-0.0032857,1,0.251724,-0.7478988,6.580736E-006,4.003932,11,0.0499998,0.0125861,1477.397
20,36,64,2.516103,0.2527469,-0.0032635,1,0.252768,-0.7397678,-2.984772E-005,4.003933,11,0.0487593,0.0123201,1477.669
20,37,67,1.99553,0.2555297,-0.0032789,1,0.2555507,-0.7351699,-3.025355E-005,4.003931,11,0.0508456,0.0129672,1478.851
20,38,73,1.587906,0.2579297,-0.0034212,1,0.2579524,-0.7599298,8.65123E-006,4.003947,11,0.0502991,0.0129486,1477.578
20,39,78,1.258052,0.2587555,-0.0036434,1,0.2587812,-0.8066996,-2.951824E-005,4.003939,11,0.0500998,0.0129447,1478.942
20,40,84,0.997765,0.2584484,-0.0039378,1,0.2584784,-0.8728992,-2.974155E-005,4.003945,11,0.0500246,0.0129161,1477.578
20,41,90,0.7927448,0.2575848,-0.0042794,1,0.2576204,-0.951789,-2.913205E-005,4.003955,11,0.0500005,0.0128717,1477.578
20,42,98,0.6290258,0.2571344,-0.0047642,1,0.2571785,-1.061453,-2.892713E-005,4.003962,11,0.0499957,0.0128516,1477.578
20,43,106,0.4988825,0.2561507,-0.0053491,1,0.2562065,-1.196303,-2.885334E-005,4.003957,11,0.0499961,0.0128053,1477.669
20,44,115,0.3985969,0.2560179,-0.0059773,1,0.2560876,-1.337444,7.67145E-006,4.003973,11,0.0499963,0.0128009,1479.032
20,45,127,0.316723,0.2559693,-0.0066809,1,0.2560565,-1.495094,7.238166E-006,4.003977,11,0.0499991,0.012801,1477.487
20,46,141,0.2514753,0.2583359,-0.0074716,1,0.258444,-1.656655,6.780061E-006,4.00397,11,0.0500002,0.0129212,1476.579
20,47,163,0.1999787,0.2574102,-0.0083766,1,0.2575464,-1.863861,6.293343E-006,4.003978,11,0.0500009,0.0128769,1476.67
20,48,189,0.1587906,0.2608629,-0.0095107,1,0.2610362,-2.088007,6.251881E-006,4.003979,11,0.0500013,0.0130517,1476.761
20,49,215,0.1260081,0.2620492,-0.0107792,1,0.2622708,-2.355492,5.984057E-006,4.004109,11,0.0500016,0.0131137,1478.215
20,50,245,0.1001603,0.26044,-0.0122099,1,0.260726,-2.684161,4.942067E-006,4.004345,11,0.0500015,0.0130365,1476.943
21,0,4,10019.53,0.0715328,-0.0020365,1,0.0715617,-1.630759,-4.832086E-005,4.039313,11,0.0481296,0.0034442,1480.488
21,1,6,7928.241,0.0724818,-0.0034561,1,0.0725642,-2.729942,-0.0002561,4.039186,11,0.0673448,0.0048868,1480.488
21,2,8,6307.871,0.0735219,-0.0046581,1,0.0736693,-3.625237,-7.722364E-005,4.039183,11,0.0699348,0.005152,1478.215
21,3,9,5034.722,0.0745755,-0.0057023,1,0.0747932,-4.372488,-1.040804E-006,4.039188,11,0.0565323,0.0042126,1480.397
21,4,11,3993.056,0.0757483,-0.0066562,1,0.0760402,-5.021841,-2.93483E-007,4.039163,11,0.0590534,0.0044821,1480.397
21,5,12,3144.055,0.077048,-0.007557,1,0.0774177,-5.601753,1.633789E-005,4.039173,11,0.0566623,0.0043826,1478.032
21,6,14,2519.531,0.078317,-0.0082844,1,0.0787539,-6.038313,1.414245E-005,4.039149,11,0.0547569,0.0043101,1480.488
21,7,16,2000.762,0.0797482,-0.0090071,1,0.0802553,-6.443907,1.444102E-005,4.03913,11,0.0536261,0.0043025,1478.032
21,8,17,1580.669,0.0812829,-0.0096846,1,0.0818578,-6.794554,1.312362E-005,4.039092,11,0.0526879,0.0043122,1480.397
21,9,19,1253.634,0.0828586,-0.0103221,1,0.083499,-7.101014,1.260324E-005,4.039069,11,0.0517349,0.0043194,1479.669
21,10,20,1000.702,0.0845272,-0.0109036,1,0.0852276,-7.35026,-2.194836E-006,4.038999,11,0.0510728,0.0043525,1478.124
21,11,22,790.0281,0.0863169,-0.0114588,1,0.0870742,-7.561929,6.472692E-008,4.038984,11,0.0508308,0.0044259,1480.488
21,12,23,628.811,0.088209,-0.0119161,1,0.0890103,-7.693469,1.173644E-005,4.038997,11,0.0504767,0.0044928,1478.215
21,13,25,502.2321,0.0901198,-0.0123202,1,0.090958,-7.784569,1.106842E-005,4.038969,11,0.0479759,0.0044094,1480.488
21,14,27,400.1524,0.0921304,-0.0126218,1,0.0929909,-7.800902,1.139299E-005,4.038954,11,0.0515363,0.0048187,1478.305
21,15,28,315.5048,0.0943049,-0.0127967,1,0.0951692,-7.727564,1.148641E-005,4.038928,11,0.050778,0.0048464,1480.579
21,16,30,252.0161,0.096402,-0.0128775,1,0.0972583,-7.608595,-8.271318E-008,4.038894,11,0.050197,0.0048899,1478.578
21,17,31,200.3205,0.0985562,-0.0128382,1,0.0993889,-7.421724,-1.893E-006,4.038873,11,0.0500447,0.0049785,1480.579
21,18,33,158.0056,0.1007688,-0.012648,1,0.1015594,-7.154051,-8.830975E-007,4.038857,11,0.0499101,0.0050716,1479.305
21,19,34,125.558,0.1028845,-0.0123055,1,0.1036178,-6.82046,1.181681E-005,4.038831,11,0.0495853,0.0051396,1480.579
21,20,35,99.734,0.1049497,-0.0118192,1,0.1056131,-6.425475,-1.97519E-006,4.03881,11,0.0489478,0.0051706,1479.214
21,21,37,79.44915,0.1068433,-0.0112277,1,0.1074316,-5.998945,-2.00035E-006,4.03881,11,0.0511246,0.0054931,1480.488
21,22,38,62.91946,0.108702,-0.0104841,1,0.1092064,-5.509052,-1.741022E-005,4.038767,11,0.0500133,0.0054622,1479.305
21,23,40,49.86702,0.1103006,-0.0096136,1,0.1107188,-4.981187,-1.690911E-006,4.038755,11,0.050016,0.005538,1479.669
21,24,41,38.42213,0.1119117,-0.0085898,1,0.1122409,-4.389158,-1.678833E-006,4.03872,11,0.0500035,0.0056126,1479.851
21,25,43,31.25,0.1129643,-0.0077801,1,0.1132319,-3.939862,-1.422461E-006,4.03871,11,0.0500019,0.0056619,1479.396
21,26,44,24.93351,0.1139259,-0.0068496,1,0.1141316,-3.440693,-1.588378E-006,4.038682,11,0.0500014,0.0057068,1479.214
21,27,46,20.03205,0.1146793,-0.0060546,1,0.114839,-3.02217,-1.44533E-005,4.038661,11,0.0500011,0.0057421,1480.579
21,28,48,15.625,0.1153828,-0.0052668,1,0.1155029,-2.613505,-1.528802E-006,4.03864,11,0.0500003,0.0057752,1480.579
21,29,49,12.46675,0.1158161,-0.0046438,1,0.1159091,-2.296109,-2.214629E-006,4.038638,11,0.0499999,0.0057955,1479.214
21,30,51,9.9734,0.1162712,-0.0041318,1,0.1163446,-2.03518,-1.016884E-006,4.038585,11,0.0500004,0.0058173,1479.305
21,31,53,7.971939,0.1165882,-0.0037607,1,0.1166488,-1.847517,-1.220231E-006,4.038568,11,0.0500004,0.0058325,1479.214
21,32,55,6.351626,0.1168713,-0.0034545,1,0.1169223,-1.693063,-1.35719E-006,4.03853,11,0.0500002,0.0058461,1480.488
21,33,58,5.013369,0.1172219,-0.0032416,1,0.1172667,-1.584024,-1.47631E-005,4.038499,11,0.0500007,0.0058634,1479.214
21,34,60,3.985969,0.1174452,-0.0031183,1,0.1174866,-1.52089,-1.598635E-006,4.038472,11,0.049999,0.0058742,1480.454
21,35,63,3.175813,0.1177142,-0.0030988,1,0.117755,-1.507971,-1.724851E-006,4.038437,11,0.0500003,0.0058878,1479.214
21,36,66,2.516103,0.1180406,-0.0030756,1,0.1180807,-1.492547,-1.332301E-005,4.038399,11,0.0487482,0.005754,1480.669
21,37,70,1.99553,0.1183207,-0.0032452,1,0.1183652,-1.57105,-1.366777E-005,4.038351,11,0.0508483,0.0060064,1480.669
21,38,74,1.587906,0.1186232,-0.0033554,1,0.1186707,-1.62026,1.321896E-007,4.038302,11,0.0503006,0.0059572,1480.669
21,39,79,1.258052,0.1190575,-0.0036833,1,0.1191145,-1.771995,-1.384589E-005,4.038202,11,0.0501001,0.0059583,1480.669
21,40,87,0.997765,0.1193188,-0.0040462,1,0.1193874,-1.942225,-1.337429E-005,4.03813,11,0.050025,0.0059658,1479.214
21,41,92,0.7927448,0.1199771,-0.0043824,1,0.1200571,-2.091892,-1.319697E-005,4.038067,11,0.0500019,0.0059987,1479.669
21,42,99,0.6290258,0.1202711,-0.0049208,1,0.1203717,-2.342891,-1.351348E-005,4.037966,11,0.0499966,0.0060153,1479.565
21,43,109,0.4988825,0.1207314,-0.0055645,1,0.1208596,-2.638874,-1.379844E-005,4.037852,11,0.0499965,0.0060407,1479.305
21,44,120,0.3985969,0.1212489,-0.0061233,1,0.1214035,-2.891099,-7.385752E-007,4.037744,11,0.0499978,0.0060687,1479.487
21,45,132,0.316723,0.1219652,-0.0069135,1,0.122161,-3.24429,-1.01699E-006,4.037592,11,0.0499999,0.0061072,1478.124
21,46,150,0.2514753,0.122629,-0.0078072,1,0.1228773,-3.642837,-5.717302E-007,4.037436,11,0.0500007,0.0061434,1479.487
21,47,167,0.1999787,0.1233921,-0.0087332,1,0.1237008,-4.04841,-1.120992E-006,4.037238,11,0.0500014,0.0061849,1478.215
21,48,194,0.1587906,0.1242626,-0.0098599,1,0.1246532,-4.536741,-1.201784E-006,4.03702,11,0.0500017,0.0062327,1479.578
21,49,219,0.1260081,0.1253725,-0.0110949,1,0.1258625,-5.057239,-1.365617E-006,4.036923,11,0.0500016,0.0062932,1478.305
21,50,249,0.1001603,0.1267442,-0.0125251,1,0.1273615,-5.643769,-1.870325E-006,4.036913,11,0.0500018,0.0063682,1479.634
22,0,4,10019.53,0.1003077,-0.0017941,1,0.1003238,-1.024674,-5.851867E-005,4.076583,11,0.0489407,0.0049099,1478.851
22,1,5,7928.241,0.1011853,-0.0032864,1,0.1012386,-1.860261,-0.0002377,4.076489,11,0.0664616,0.0067285,1478.851
22,2,7,6307.871,0.102054,-0.0045531,1,0.1021555,-2.554551,-6.928021E-005,4.076505,11,0.0696808,0.0071183,1481.306
22,3,8,5034.722,0.1030686,-0.0056505,1,0.1032234,-3.137962,6.567669E-006,4.076535,11,0.0563155,0.0057915,1478.851
22,4,10,3993.056,0.104162,-0.0066314,1,0.1043729,-3.642803,5.559414E-006,4.076526,11,0.0589554,0.0061419,1481.306
22,5,11,3144.055,0.1054212,-0.0075488,1,0.1056912,-4.09571,1.129723E-005,4.076552,11,0.0566409,0.0059808,1478.851
22,6,13,2519.531,0.1066509,-0.0083504,1,0.1069773,-4.476952,9.96454E-006,4.07654,11,0.054612,0.0058392,1481.306
22,7,14,2000.762,0.1080525,-0.009093,1,0.1084344,-4.810316,9.235446E-006,4.076512,11,0.0536804,0.0058191,1479.76
22,8,16,1580.669,0.1095323,-0.0098032,1,0.1099701,-5.114354,8.018746E-006,4.076514,11,0.052587,0.005782,1481.306
22,9,17,1253.634,0.1111104,-0.0104718,1,0.1116028,-5.384031,7.520954E-006,4.076502,11,0.0516924,0.0057684,1478.851
22,10,19,1000.702,0.1126525,-0.0110734,1,0.1131954,-5.613944,2.064451E-006,4.076462,11,0.0511058,0.0057846,1481.306
22,11,20,790.0281,0.1144736,-0.0116917,1,0.1150691,-5.83164,5.689624E-006,4.076448,11,0.0507427,0.0058387,1481.215
22,12,22,628.811,0.1163266,-0.0121794,1,0.1169625,-5.977079,7.070455E-006,4.076481,11,0.050484,0.0059046,1480.124
22,13,23,502.2321,0.1182277,-0.0127167,1,0.1189096,-6.139188,6.58186E-006,4.076443,11,0.0479797,0.0057649,1481.306
22,14,25,400.1524,0.1203372,-0.0131309,1,0.1210515,-6.227326,8.271832E-006,4.076439,11,0.0515353,0.0062727,1479.305
22,15,26,315.5048,0.1225611,-0.0134877,1,0.123301,-6.28008,7.264549E-006,4.076457,11,0.0507744,0.0062785,1481.397
22,16,27,252.0161,0.1246687,-0.0137117,1,0.1254205,-6.276434,5.088124E-006,4.076419,11,0.0501914,0.0063052,1479.305
22,17,29,200.3205,0.1268999,-0.0138298,1,0.1276513,-6.219639,3.199719E-006,4.076411,11,0.0500367,0.0063931,1481.397
22,18,30,158.0056,0.1292782,-0.0138274,1,0.1300156,-6.105067,8.141709E-006,4.076409,11,0.0499033,0.0064917,1481.397
22,19,32,125.558,0.131577,-0.0136827,1,0.1322865,-5.936847,7.653216E-006,4.076407,11,0.049579,0.0065608,1480.76
22,20,33,99.734,0.1338469,-0.01335,1,0.1345111,-5.695902,4.710557E-006,4.076383,11,0.0489428,0.0065847,1481.397
22,21,35,79.44915,0.136061,-0.01288,1,0.1366692,-5.407717,-4.534289E-006,4.076385,11,0.0511632,0.0069933,1480.124
22,22,36,62.91946,0.1382263,-0.012282,1,0.1387709,-5.077634,-5.82615E-006,4.076376,11,0.0500101,0.0069405,1481.397
22,23,37,49.86702,0.1402422,-0.0114596,1,0.1407096,-4.67141,-5.30533E-006,4.07639,11,0.0500211,0.0070388,1480.032
22,24,39,38.42213,0.1422416,-0.010492,1,0.142628,-4.218589,-5.286907E-006,4.07637,11,0.0500015,0.0071318,1481.397
22,25,40,31.25,0.1435518,-0.0096268,1,0.1438743,-3.836607,-4.894817E-006,4.07635,11,0.050002,0.0071941,1480.032
22,26,42,24.93351,0.14481,-0.0086212,1,0.1450664,-3.407056,-4.950187E-006,4.076335,11,0.0500028,0.0072538,1481.397
22,27,43,20.03205,0.1457331,-0.0077033,1,0.1459366,-3.025762,-8.87549E-006,4.076336,11,0.0499991,0.0072968,1480.124
22,28,45,15.625,0.1466753,-0.0067228,1,0.1468293,-2.62428,-4.982838E-006,4.076329,11,0.0500016,0.0073417,1480.943
22,29,47,12.46675,0.147309,-0.0059106,1,0.1474275,-2.297691,-5.50714E-006,4.076344,11,0.0500004,0.0073715,1481.306
22,30,49,9.9734,0.1477291,-0.0052534,1,0.1478225,-2.036626,-4.955544E-006,4.076326,11,0.0500006,0.0073912,1481.306
22,31,51,7.971939,0.1480951,-0.004683,1,0.1481691,-1.811179,-4.99114E-006,4.076301,11,0.0500002,0.0074085,1480.124
22,32,53,6.351626,0.148395,-0.0042332,1,0.1484553,-1.634022,-5.098986E-006,4.076279,11,0.0499998,0.0074228,1480.032
22,33,55,5.013369,0.1486397,-0.0039007,1,0.1486909,-1.503252,-7.491153E-006,4.076279,11,0.0500012,0.0074347,1479.942
22,34,57,3.985969,0.1488273,-0.0036879,1,0.148873,-1.419492,-5.246588E-006,4.076255,11,0.0499987,0.0074435,1479.942
22,35,61,3.175813,0.1490322,-0.0035435,1,0.1490743,-1.362069,-4.915761E-006,4.076242,11,0.0500003,0.0074538,1480.124
22,36,64,2.516103,0.149408,-0.0035082,1,0.1494492,-1.34508,-5.045295E-006,4.076223,11,0.0487438,0.007282,1480.032
22,37,67,1.99553,0.1495359,-0.003579,1,0.1495787,-1.371065,-5.688169E-006,4.0762,11,0.0508483,0.0075903,1480.943
22,38,72,1.587906,0.149911,-0.0038123,1,0.1499594,-1.456735,-3.284193E-006,4.076192,11,0.0503016,0.007528,1480.124
22,39,77,1.258052,0.1499718,-0.0039069,1,0.1500226,-1.492252,-6.674542E-006,4.076159,11,0.0501006,0.0075045,1478.76
22,40,82,0.997765,0.1502294,-0.0042868,1,0.1502906,-1.634476,-6.569942E-006,4.076127,11,0.0500257,0.0075101,1479.396
22,41,89,0.7927448,0.1504429,-0.0046149,1,0.1505137,-1.757021,-6.095463E-006,4.076093,11,0.0500034,0.0075206,1480.124
22,42,96,0.6290258,0.1508372,-0.0050907,1,0.1509231,-1.932968,-6.672984E-006,4.076055,11,0.0499957,0.0075419,1480.124
22,43,104,0.4988825,0.1510554,-0.0057464,1,0.1511647,-2.178562,-6.876435E-006,4.076,11,0.049997,0.0075554,1478.76
22,44,115,0.3985969,0.1515195,-0.00642,1,0.1516555,-2.426198,-3.796478E-006,4.075954,11,0.049998,0.0075809,1480.124
22,45,127,0.316723,0.1518119,-0.0071469,1,0.1519801,-2.695346,-4.299567E-006,4.07587,11,0.0500001,0.0075981,1478.76
22,46,145,0.2514753,0.152146,-0.0080265,1,0.1523576,-3.019863,-3.829089E-006,4.075784,11,0.050001,0.0076174,1480.214
22,47,162,0.1999787,0.1525213,-0.0092259,1,0.1528001,-3.461571,-4.047037E-006,4.075666,11,0.0500016,0.0076399,1478.851
22,48,189,0.1587906,0.1528824,-0.0104603,1,0.1532398,-3.914115,-4.457321E-006,4.075523,11,0.0500018,0.007662,1478.851
22,49,220,0.1260081,0.1539113,-0.0117677,1,0.1543605,-4.37219,-4.416026E-006,4.075496,11,0.0500018,0.0077181,1478.942
22,50,251,0.1001603,0.1550797,-0.013377,1,0.1556556,-4.930062,-4.572474E-006,4.075565,11,0.0500016,0.0077829,1480.305
23,0,4,10019.53,0.1458607,-0.0012142,1,0.1458658,-0.4769494,-6.153177E-005,4.09564,11,0.0487937,0.0071173,1480.76
23,1,6,7928.241,0.1470576,-0.0028202,1,0.1470847,-1.098659,-0.000253,4.095533,11,0.0665402,0.009787,1479.76
23,2,7,6307.871,0.1476553,-0.0041747,1,0.1477143,-1.619507,-9.146385E-005,4.095549,11,0.0716172,0.0105789,1479.76
23,3,9,5034.722,0.1481609,-0.0053383,1,0.148257,-2.063502,2.551795E-006,4.095588,11,0.0563034,0.0083164,1481.034
23,4,10,3993.056,0.1491145,-0.0063884,1,0.1492513,-2.453179,2.486981E-006,4.095576,11,0.0591047,0.0088051,1480.943
23,5,12,3144.055,0.1503035,-0.0073619,1,0.1504837,-2.804115,1.230551E-005,4.095604,11,0.0566994,0.0085244,1480.943
23,6,13,2519.531,0.1515424,-0.0081774,1,0.1517629,-3.088766,1.002927E-005,4.09561,11,0.0546924,0.008296,1480.943
23,7,15,2000.762,0.1528523,-0.0089521,1,0.1531142,-3.351823,9.416879E-006,4.095617,11,0.0536405,0.0082107,1478.669
23,8,16,1580.669,0.1545591,-0.009695,1,0.1548629,-3.589279,9.482203E-006,4.095604,11,0.0526942,0.008159,1481.034
23,9,18,1253.634,0.1560306,-0.01039,1,0.1563761,-3.809657,9.996962E-006,4.095602,11,0.0517383,0.0080898,1479.76
23,10,19,1000.702,0.1577482,-0.0110234,1,0.1581329,-3.997326,8.96136E-007,4.095533,11,0.0510719,0.0080756,1481.034
23,11,21,790.0281,0.1595278,-0.0116187,1,0.1599503,-4.165588,-1.202628E-006,4.095531,11,0.0508268,0.0081295,1478.669
23,12,22,628.811,0.1613863,-0.0120955,1,0.1618389,-4.286148,8.452567E-006,4.095568,11,0.050473,0.0081683,1481.034
23,13,23,502.2321,0.1632018,-0.01259,1,0.1636867,-4.411279,7.719907E-006,4.095557,11,0.0479738,0.0079347,1481.034
23,14,25,400.1524,0.165422,-0.0129205,1,0.1659258,-4.466109,8.949195E-006,4.095558,11,0.051532,0.0085974,1479.76
23,15,26,315.5048,0.1676836,-0.0131766,1,0.1682005,-4.493064,7.784809E-006,4.095546,11,0.0507747,0.0085648,1481.034
23,16,27,252.0161,0.1697617,-0.0133003,1,0.1702819,-4.47981,-2.777206E-007,4.09552,11,0.0501958,0.0085612,1481.034
23,17,29,200.3205,0.1718912,-0.0133189,1,0.1724064,-4.430683,-4.239992E-007,4.09552,11,0.0500394,0.0086351,1480.214
23,18,30,158.0056,0.1741616,-0.0131866,1,0.1746601,-4.329875,3.288646E-006,4.095526,11,0.0499033,0.0087208,1481.034
23,19,32,125.558,0.1762964,-0.0129455,1,0.176771,-4.199694,7.857074E-006,4.095514,11,0.0495821,0.0087675,1481.034
23,20,33,99.734,0.1785084,-0.0125459,1,0.1789488,-4.020227,2.648303E-006,4.095513,11,0.0489464,0.0087606,1481.034
23,21,35,79.44915,0.1802069,-0.0120129,1,0.1806068,-3.813789,-4.863017E-006,4.095501,11,0.0511596,0.0092409,1479.851
23,22,36,62.91946,0.182238,-0.0113895,1,0.1825936,-3.576226,-1.29862E-005,4.095493,11,0.050009,0.009132,1481.034
23,23,37,49.86702,0.183954,-0.0105878,1,0.1842584,-3.294136,-4.184432E-006,4.095487,11,0.050021,0.0092172,1479.669
23,24,39,38.42213,0.1857039,-0.0096089,1,0.1859523,-2.96202,-4.539972E-006,4.095488,11,0.0500027,0.0092984,1481.034
23,25,40,31.25,0.1870361,-0.0088186,1,0.1872439,-2.699452,-3.753485E-006,4.095484,11,0.0500021,0.0093628,1479.76
23,26,42,24.93351,0.187998,-0.0078626,1,0.1881623,-2.394887,-3.28444E-006,4.095469,11,0.0500017,0.0094086,1481.034
23,27,43,20.03205,0.1889455,-0.0070001,1,0.1890751,-2.121731,-1.136028E-005,4.095468,11,0.0500018,0.0094542,1479.669
23,28,45,15.625,0.1896509,-0.0061354,1,0.1897501,-1.852946,-4.433965E-006,4.095457,11,0.0499993,0.0094874,1479.669
23,29,47,12.46675,0.1903048,-0.0054267,1,0.1903821,-1.633404,-3.937485E-006,4.095448,11,0.0500003,0.0095192,1479.669
23,30,49,9.9734,0.1908914,-0.0048373,1,0.1909527,-1.451594,-3.941956E-006,4.095456,11,0.0500006,0.0095478,1479.76
23,31,51,7.971939,0.1911112,-0.0043746,1,0.1911612,-1.311303,-4.091336E-006,4.095448,11,0.0500002,0.0095581,1479.669
23,32,53,6.351626,0.1913961,-0.0039987,1,0.1914379,-1.196851,-4.299831E-006,4.095435,11,0.0500002,0.0095719,1479.669
23,33,55,5.013369,0.1915286,-0.0037342,1,0.1915651,-1.116946,-1.133875E-005,4.09542,11,0.0500015,0.0095785,1479.669
23,34,57,3.985969,0.1917198,-0.0035797,1,0.1917532,-1.069669,-4.256852E-006,4.095423,11,0.0499982,0.0095873,1479.76
